game_name,title,view,dm,like,coin,collect,share,upload_date,url
暗黑破坏神II,《暗黑破坏神4》CG动画【中英双语1080P】,38.0万 ,1712,3711,411,2741,3015,2019-11-02,https://www.bilibili.com/video/BV1JE411t7fK
暗黑破坏神II,万字解析！《暗黑破坏神》第三期，除了刷刷刷它还有什么？,10.4万 ,661,3847,2212,936,73,2021-08-06,https://www.bilibili.com/video/BV1Hq4y1Q74R
暗黑破坏神II,《暗黑破坏神4》野蛮人20分钟试玩,24.0万 ,881,806,23,172,435,2020-06-03,https://www.bilibili.com/video/BV1oi4y1s7Ha
暗黑破坏神II,《暗黑破坏神4》季度更新“环境演示”：比以往更黑暗,8334 ,22,308,1,24,44,2022-03-30,https://www.bilibili.com/video/BV19Y411E7Gr
暗黑破坏神II,暗黑破坏神2【最强的七个怪】,5.6万 ,214,1198,137,117,24,2021-08-19,https://www.bilibili.com/video/BV1YU4y1E7Gh
暗黑破坏神II,这手机我们能有不？《暗黑破坏神：不朽》初次测试评测,18.2万 ,1396,8202,961,458,1153,2021-08-15,https://www.bilibili.com/video/BV1ig411j7wt
暗黑破坏神II,残忍狡诈的邪恶神明，迪亚波罗生生死死的一生。《暗黑破坏神》故事梳理。,7.0万 ,305,4494,983,494,56,2020-11-26,https://www.bilibili.com/video/BV17K41137Ps
暗黑破坏神II,暗黑4 OP宣传片 暴雪嘉年华2019（高清原版）莉莉丝 暗黑破坏神4 Diablo IV,18.3万 ,1233,872,198,711,3083,2019-11-01,https://www.bilibili.com/video/BV1gE411t7t5
暗黑破坏神II,地狱难度观光团【暗黑破坏神2重制版】奶牛关、大菠萝、墨菲斯托、巴尔通通速打一遍,4.0万 ,416,1666,240,107,17,2021-08-26,https://www.bilibili.com/video/BV1Sq4y1M7xp
暗黑破坏神II,万字解析！《暗黑破坏神》第八期，三代游戏吃书拉胯？还是另有企图？,4.0万 ,504,1780,1001,340,24,2021-09-15,https://www.bilibili.com/video/BV1PQ4y1r713
暗黑破坏神II,IPad Pro｜极限竞速地平线5｜Xbox game pass｜steam｜Apple2021｜开箱｜M1芯片｜12.9｜5G｜赛博朋克｜精英手柄｜暗黑破坏神,3.9万 ,135,420,147,347,89,2021-12-07,https://www.bilibili.com/video/BV1ZM4y1w79Z
暗黑破坏神II,最像暗黑破坏神的中文A·RPG，却暗藏“铁匠铺超级BUG”！,11.5万 ,859,5465,1244,555,60,2021-10-24,https://www.bilibili.com/video/BV1kF411e7ks
暗黑破坏神II,暗黑破坏神1剧情（01）：血鸟、黑暗流浪者、召唤者；暗黑三位角色的结局,9.3万 ,262,755,376,444,45,2018-10-21,https://www.bilibili.com/video/BV1pt411R7MT
暗黑破坏神II,【暗黑破坏神2：狱火重生】4/15开启2.4！4/29开放天梯！火系德鲁伊真的起飞了？完全不怕免疫怪？只要招式顺序放对伤害就破表？这流派玩久了手会酸！,2766 ,2,35,4,4,4,2022-04-03,https://www.bilibili.com/video/BV1v3411H7KT
暗黑破坏神II,暴雪网易联合开发！ 《暗黑破坏神：不朽》电影级CG首曝！,114.3万 ,3205,2928,1125,1131,2472,2018-11-02,https://www.bilibili.com/video/BV17b411w7Ab
暗黑破坏神II,音乐家听游戏原声的反应：《孤岛惊魂5》《暗黑破坏神》《三国全战》more！音乐ep7,18.1万 ,1978,9654,2477,1515,183,2021-05-02,https://www.bilibili.com/video/BV1NN411f7FJ
暗黑破坏神II,【中字】《暗黑破坏神4》 2021最新实机演示 1080P60FPS,13.2万 ,333,494,17,213,320,2021-02-20,https://www.bilibili.com/video/BV1cy4y1a7PZ
