game_name,title,view,dm,like,coin,collect,share,upload_date,url
星际争霸,【星际争霸2】有的虫子孵化场活着，但它已经死了,4350 ,1,148,投币,3,1,2022-03-27,https://www.bilibili.com/video/BV1Tq4y1e77a
星际争霸,【羊羊君彩蛋】盘点《王国保卫战》里80个经典彩蛋和致敬！【第三期】（星际争霸、指环王、虎胆龙威、冰与火之歌、魔兽争霸3等等巨多）,8.1万 ,505,4312,876,825,44,2019-12-22,https://www.bilibili.com/video/BV1VJ411s7YH
星际争霸,红警艾木魁星际争霸阴间皮套可玩性十足,5425 ,3,128,14,42,216,2022-03-22,https://www.bilibili.com/video/BV1db4y1p7qt
星际争霸,初 代 星 际 争 霸,7.5万 ,234,2968,1104,732,403,2020-02-26,https://www.bilibili.com/video/BV1X7411N7oE
星际争霸,【星际老男孩】星际争霸2十周年节目：自由之翼战役剧情介绍,8.7万 ,704,3313,921,562,235,2020-07-30,https://www.bilibili.com/video/BV1Pa4y1J73Y
星际争霸,【星际争霸2】突变预告无尽感染-德哈卡V2单刷,1101 ,1,29,10,2,3,2022-04-07,https://www.bilibili.com/video/BV1ua411i78t
星际争霸,【星际争霸2】5.0.9补丁 PTR服 爬女王被巨大削弱成为历史 虚空电池改动 2022.03.09,9094 ,44,193,31,22,136,2022-03-09,https://www.bilibili.com/video/BV1bi4y117VG
星际争霸,【星际争霸2】星际酒馆：你见过这么多混合体吗？,4.8万 ,63,1645,243,92,25,2021-10-13,https://www.bilibili.com/video/BV1Gv411374G
星际争霸,遗风 星际争霸2 自由之翼 战役剧情解说,9.9万 ,4459,890,914,847,81,2017-07-26,https://www.bilibili.com/video/BV1ox411p7gt
星际争霸,【星际争霸2】星际酒馆：仙法，黄金巨像召唤术！,2.0万 ,171,721,167,69,63,2022-01-22,https://www.bilibili.com/video/BV1Gr4y1e7Y9
星际争霸,《The Wellerman》感受来自星际争霸的压迫感！,3.1万 ,45,1783,808,699,54,2021-10-23,https://www.bilibili.com/video/BV1HL411g7Ck
星际争霸,【星际离谱酒馆】这游戏是这么打的吗？冠亚争霸，季军吃鸡！,2.1万 ,45,573,41,23,58,2022-01-28,https://www.bilibili.com/video/BV1A3411a7m6
星际争霸,星际争霸Ⅱ《亿万僵尸》,8083 ,5,199,29,20,6,2022-03-14,https://www.bilibili.com/video/BV1CR4y1F7iJ
星际争霸,【星际争霸2】虫群之心残酷难度战役全任务全成就剧情流程视频,9.4万 ,4237,981,1188,1140,73,2016-04-16,https://www.bilibili.com/video/BV1Cs411z78r
星际争霸,【星际争霸2神族版虫群之心】 第20关 最终审判,3083 ,22,53,6,9,4,2022-04-02,https://www.bilibili.com/video/BV1vS4y1m7a7
星际争霸,新手该玩哪个族？进阶交战要注意什么？【木得七的星际争霸2小课堂】 第30节,7.1万 ,743,2596,1995,1445,245,2019-08-18,https://www.bilibili.com/video/BV1b4411f7k5
星际争霸,【星际老男孩】星际争霸2十周年节目：虫群之心战役剧情解说,8.3万 ,583,3373,1097,514,163,2020-07-30,https://www.bilibili.com/video/BV175411a777
星际争霸,【星际争霸2】突变预告无尽感染-斯台特曼V2单刷,1135 ,1,32,4,2,2,2022-04-07,https://www.bilibili.com/video/BV1DF41137a4
星际争霸,【星际争霸2】极限压迫—强行征用因子堵门,1.0万 ,18,244,40,24,72,2022-03-04,https://www.bilibili.com/video/BV1fa41187M2
